periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",281,Atentado contra la seguridad común,6,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",283,Entorpecimiento al funcionamiento de servicios públicos,6,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",S/Art,"DELITOS CONTRA LOS MEDIOS DE TRANSPORTE, COMUNICACIÓN Y OTROS SERVICIOS PÚBLICOS",2,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",282,Forma culposa,2,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273,Peligro por medio de incendio o explosión,55,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273-A,Producción de peligro en el servicio público de transporte de pasajeros,2175,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274,Conducción en estado de ebriedad o drogadicción,1032,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274-A,Manipulación en estado de ebriedad o drogadicción,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,275,Formas agravadas,10,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279,"Fabricación, suministro o tenencia de materiales peligrosos",14,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-A,"Producción, desarrollo y comercialización ilegal de armas químicas",90,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-B,Sustracción o arrebato de armas de fuego,3,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-C,Tráfico de productos pirotécnicos,11,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-E,"Ensamblado, comercialización y utilización, en el servicio público, de transporte de omnibuses sobre chasis de camión",1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-F,Uso de armas en estado de ebriedad o drogadicción,13,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-G,"Fabricación, comercialización, uso o porte de armas",155,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,S/Art,DELITOS DE PELIGRO COMÚN ,25,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,CONTRA LA TRANQUILIDAD PUBLICA (Sin especificar delito subgenérico),S/Art,DELITOS CONTRA LA TRANQUILIDAD PUBLICA,5,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,315,Disturbios,6,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,315-A,Delito de grave perturbación de la tranquilidad pública,2,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,316,Apología,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,316-A,Apología del delito de terrorismo,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317,Organización Criminal,30,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317-A,Marcaje o reglaje,7,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317-B,Banda Criminal,34,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,318,Ofensas a la memoria de los muertos,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,S/Art,DELITOS CONTRA LA PAZ PÚBLICA,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,114,Autoaborto,3,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,116,Aborto sin consentimiento,8,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,118,Aborto preterintencional,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,CONTRA LA VIDA/EL CUERPO Y LA SALUD (Sin especificar delito subgenérico),S/Art,"DELITOS CONTRA LA VIDA, EL CUERPO Y  LA  SALUD",72,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,125,Exposición o abandono peligrosos,27,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,127,Omisión de auxilio o aviso a la autoridad,3,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,128,Exposición a peligro de persona dependiente,13,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,S/Art,EXPOSICIÓN A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,4,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,106,Homicidio Simple,192,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,107,Parricidio,2,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108,Homicidio calificado,115,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108-B,Feminicidio,9,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108-C,Sicariato,5,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,109,Homicidio por emoción violenta,3,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,110,Infanticidio,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,111,Homicidio Culposo,78,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,113,Instigación o ayuda al suicidio,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,S/Art,HOMICIDIO,17,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121,Lesiones graves,140,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121-A,"Formas agravadas. Lesiones graves - víctima menor de edad, adulto mayor o persona con discapadidad",2,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121-B,Lesiones graves por violencia contra las mujeres e integrantes del grupo familiar,42,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,122,Lesiones leves,530,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,122-B,Agresiones en contra de las mujeres o integrantes del grupo familiar,6714,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,123,Lesiones preterintencionales con resultado fortuito,58,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,124,Lesiones Culposas,439,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,124-A,Daños al Concebido,2,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,S/Art,LESIONES,122,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,124-B,"Del daño psíquico y la afectación psicológica, cognitiva o conductual",171,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LA PROPIEDAD INDUSTRIAL,222,Fabricación o uso no autorizado de patente,102,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LA PROPIEDAD INDUSTRIAL,222-A,Penalización de la clonación o adulteración de terminales de telecomunicaciones,28,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LA PROPIEDAD INDUSTRIAL,223,Uso o venta no autorizada de diseño o modelo industrial,6,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LOS DERECHOS DE AUTOR Y CONEXOS,217,"Reproducción, difusión, distribución y circulación de la obra sin la autorización del autor",2,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LOS DERECHOS DE AUTOR Y CONEXOS,218,Formas agravadas,2,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LOS DERECHOS DE AUTOR Y CONEXOS,220-C,Servicios destinados a la elusión de medidas tecnológicas,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,D.LEG. 1106 LAVADO DE ACTIVOS,LAVADO DE ACTIVOS,1,Actos de conversión y transferencia,4,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,D.LEG. 1106 LAVADO DE ACTIVOS,LAVADO DE ACTIVOS,2,Actos de ocultamiento y tenencia,3,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,308,Tráfico ilegal de especies de flora y fauna silvestre,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,308-A,Tráfico ilegal de especies acuáticas de la flora y fauna silvestre,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,308-B,Extracción ilegal de especies acuáticas,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,308-C,Depredación de flora y fauna silvestre,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,310-A,Tráfico ilegal de productos forestales maderables,3,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,313,Alteración del ambiente o paisaje,10,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,311,Utilización indebida de tierras agrícolas,42,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,304,Contaminación del ambiente,22,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,306,Incumplimiento de las normas relativas al manejo de residuos sólidos,15,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,307-A,Delito de minería ilegal,5,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS DE CONTAMINACION,307,Tráfico ilegal de residuos peligrosos,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,RESPONSABILIDAD FUNCIONAL E INFORMACIÓN FALSA,314,Responsabilidad de funcionario público por otorgamiento ilegal de derechos,2,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,RESPONSABILIDAD FUNCIONAL E INFORMACIÓN FALSA,314-B,Responsabilidad por información falsa contenida en informes,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS AMBIENTALES (Sin especificar delito subgenérico),S/Art,DELITOS AMBIENTALES,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS,2,Acceso Ilícito,31,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS,3,Atentado contra la integridad de datos informáticos,3,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS,4,Atentado contra la integridad de sistemas informáticos,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS,S/Art,DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS INFORMATICOS CONTRA EL PATRIMONIO,8,Fraude informático,383,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS INFORMATICOS CONTRA EL PATRIMONIO,S/Art,DELITOS INFORMÁTICOS CONTRA EL PATRIMONIO,5,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS INFORMATICOS CONTRA LA FE PUBLICA,9,Suplantación de identidad,133,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DELITOS INFORMATICOS CONTRA LA INTIMIDAD Y EL SECRETO DE LAS COMUNICACIONES,7,Interceptación de datos informáticos,1,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",DISPOSICIONES COMUNES,10,Abuso de mecanismos y dispositivos informáticos,7,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS","LEY Nº 30096, LEY DE DELITOS INFORMATICOS (Sin especificar delito subgenérico)",S/Art,"LEY Nº 30096, LEY DE DELITOS INFORMATICOS",9,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,NO TIPIFICADOS,NO TIPIFICADOS,S/N,NO TIPIFICADOS,797,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NOROESTE,PENAL,DENUNCIA,TENTATIVA,TENTATIVA,S/N,TENTATIVA,15,070106,CALLAO,CALLAO,VENTANILLA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NORTE,PENAL,DENUNCIA,CONTRA EL HONOR,"INJURIA,CALUMNIA Y DIFAMACION",130,Injuria,32,150112,LIMA,LIMA,INDEPENDENCIA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NORTE,PENAL,DENUNCIA,CONTRA EL HONOR,"INJURIA,CALUMNIA Y DIFAMACION",131,Calumnia,52,150112,LIMA,LIMA,INDEPENDENCIA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NORTE,PENAL,DENUNCIA,CONTRA EL HONOR,"INJURIA,CALUMNIA Y DIFAMACION",132,Difamación,90,150112,LIMA,LIMA,INDEPENDENCIA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NORTE,PENAL,DENUNCIA,CONTRA EL ORDEN ECONOMICO,"ACAPARAMIENTO, ESPECULACION, ADULTERACION",235,Adulteración,2,150112,LIMA,LIMA,INDEPENDENCIA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NORTE,PENAL,DENUNCIA,CONTRA EL ORDEN ECONOMICO,DE OTROS DELITOS ECONOMICOS,241-A,Corrupción en el ámbito privado,2,150112,LIMA,LIMA,INDEPENDENCIA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,LIMA NORTE,PENAL,DENUNCIA,CONTRA EL ORDEN FINANCIERO Y MONETARIO,DELITOS FINANCIEROS,246,Instituciones financieras ilegales,2,150112,LIMA,LIMA,INDEPENDENCIA,17/12/2025
